lp,src,mt,ref,score,raw,annotators,domain
en-tr,"At the beginning of last season, in the last four hours of the transfer period, Ozer Hurmaci signed a contract to 2019. He has played in 29 league matches, 2 cups, and in general contributed significantly with a performance of 5 goals and 4 assists.","Geçen sezon başında transfer döneminin son dört saatinde Ozer Hurmacı 2019'a sözleşme imzaladı. 29 lig maçında, 2 kupada oynadı ve genel olarak 5 gol ve 4 asistlik performansıyla önemli katkı sağladı.","Geçen sezon başında, transferin bitimine 4 saat kala yeşil-siyahlı kulüple 2019 yılına kadar sözleşme imzalayan Özer Hurmacı, 29 lig, 2 kupa maçında forma giyerken, 5 gol 4 asistlik performansı ile takıma önemli katkı sağlamıştı.",-0.100445829785062,75.0,1,news
en-tr,"Stressing that central banks of important countries, like the FED, the ECB and the Bank of England, having decided to slowly tighten their stand on their current expansionary monetary policies would again be among developing countries’ critical risk factors, Gürcan said ""Having continued its modest interest rate rise, the possibility of the Fed starting a balance sheet reduction process after September, the possibility of one of the developed countries’ central banks–the ECB–terminating its asset buying program in the near term, and the possibility of the BOE increasing interests rates after the Fed does the same are each primary developments to be monitored""","Mevcut genişlemeci para politikalarına ilişkin duruşlarını yavaş sıkılaştırma kararı alan FED, ECB ve İngiltere Merkez Bankası gibi önemli ülkelerin merkez bankalarının yine gelişmekte olan ülkelerin kritik risk faktörleri arasında yer alacağını vurgulayan Gürcan, ""mütevazı faiz oranı yükselişini sürdürmüş, Fed'in denge seti düşürme ihtimali. Eylül ayından sonraki süreçte, gelişmiş ülkelerin merkez bankalarından biri olan ECB'nin yakın vadede varlık satın alma programını sonlandırma olasılığı ve BOE'nin Fed'in aynı şeyi yaptıktan sonra faiz oranlarını artırma olasılığı da her birincil gelişmelerdir.""","Gürcan, Fed, ECB ve İngiltere Merkez Bankası (BoE) gibi önemli gelişmiş ülke merkez bankalarının da yavaş yavaş da olsa mevcut genişleyici para politikası duruşlarını sıkılaştıracak olmasının da yine gelişmekte olan ülkeler için kritik risk unsurları arasında olduğunu vurgulayarak, ""Bir süredir ölçülü faiz artırımlarına devam eden Fed'in çok yüksek ihtimalle eylül ayı sonrasında bilanço küçültme sürecini başlatacak olması, ECB'nin yakın dönemde varlık alım programını sonlandırma ihtimali ve BOE'nin, Fed'in ardından faiz artıracak önemli gelişmiş ülke merkez bankalarından olma olasılığı bu anlamda takip edilmesi gereken başlıca gelişmeler olacak"" değerlendirmesinde bulundu.",-1.13040017939932,53.0,1,news
en-tr,"""The police just killed an 18 year old kid and he's still laying in the street,"" it read.","Raporda, ""polis sadece 18 yaşında bir kuyu öldürdü ve hâlâ sokağa dökülüyor."" Ifadesi yer alıyor.","""Polis biraz önce 18 yaşında bir çocuğu öldürdü ve o hala sokakta yatıyor."" diyordu.",-2.81578002422265,17.0,1,news
en-tr,"The case appears to set a legal precedent, as there is no Massachusetts law that criminalises telling a person to commit suicide.",Bir kişiye intihar etmeyi suç sayan Massachusetts yasası olmadığı için dava yasal bir emsal teşkil ediyor gibi görünüyor.,Bir kişiye intihar etmesini söylemeyi suç sayan bir Massachusetts yasası bulunmadığı için dava içtihat yaratacak gibi gözüküyor.,0.554979665424011,89.0,1,news
en-tr,"Those who don't study their history, those who do not know their history, are doomed to repeat it.""","Tarihlerini araştırmayanlar, tarihini bilmeyenler bunu tekrarlamaya doymuş durumdalar. ""","Kendi geçmişlerini araştırmayanlar, kendi geçmişlerini bilmeyenler, onu tekrar etmeye mahkumdurlar.""",-0.521790790990896,66.0,1,news
en-tr,"""The special thing about being team captain is that it was voted for by the other members of the team, so that it was such a huge honour anyway but to know that your teammates have voted for you and chosen you made it extra-special for me,"" she added.","""Takım kaptanı olmakla ilgili özel şey, takımın diğer üyeleri tarafından oylanmasıdır, bu yüzden de her şekilde bu kadar büyük bir onur olmasına karşın takım arkadaşlarınızın size oy verdiğini bilmek ve bunu benim için çok özel hale getirdiğinizi seçmesidir."" Diye de ekledi.","""Takım kaptanı olmanın özel yanı şu ki takımın diğer üyeleri tarafından verilen oylarla oldu, dolayısıyla zaten çok büyük bir onurdu fakat takım arkadaşlarınızın sizin için oy verdiğini ve sizi seçtiğini bilmek bunu benim için ekstra özel kıldı."" diye ekledi.",0.337383626023233,82.0,1,news
en-tr,"The head of the IAAF's Task Force, Rune Andersen, said on Monday that Russia had yet to meet several of the criteria for reinstatement.","IAAF'ın Görev Gücü başkanı Rune Andersen Pazartesi günü yaptığı açıklamada, Rusya'nın geri bildirim kriterlerini henüz yerine getirmediğini söyledi.","IAAF görev gücünün başı Rune Andersen pazartesi günü, Rusya'nın henüz haklarının iadesi konusunda birçok kriteri karşılamadığını söyledi.",0.271106711796827,80.0,1,news
en-tr,"DWelle Turkish wrote in its news article ""The consortium will invest over one billion dollars in a wind turbine facility"", informing its readers about the Siemens-Türkerler-Kalyon consortium winning the tender.","DWelle Türkçe, haber makalesinde ""konsorsiyum bir rüzgar türbini tesisine bir milyar doların üzerinde yatırım yapacak"" yazarak, okurlarına ihaleyi kazanan Siemens-Türkerler-Kalyon konsorsiyumu hakkında bilgi verdi.","DWelle Türkçe, YEKA ihalesini Siemens-Türkerler-Kalyon konsorsiyumunun kazandığını bildirdiği haberinde ""Konsorsiyum, 1 milyar doların üzerinde rüzgar tesisi yatırımı yapacak"" dedi.",0.138552883344015,76.0,1,news
en-tr,"In order to benefit from this support, the per capita monthly household income should be less than two-thirds of the minimum wage’s monthly net amount.","Bu destekten yararlanabilmek için, kişi başına düşen aylık ev geliri asgari ücretin aylık net miktarının üçte ikisinden az olmalı.",Destekten yararlanılabilmesi için hanede kişi başına düşen aylık gelirin asgari ücretin aylık net tutarının üçte ikisinden az olması şartı aranıyor.,0.933875854060886,100.0,1,news
en-tr,"What once the CIA-backed FETÖ did, nowadays new names are supporting this CIA-backed anti-Iran stand.",CIA-destekli FETÖ ne zaman yaptıysa bugünlerde yeni isimler bu CIA-destekli İran karşıtı duruşu destekliyor.,Bir dönem FETÖ'nün yaptığı -CIA destekli- İran karşıtlığını şimdi yeni isimler yürütüyordu.,-1.81661608633496,17.0,1,news
en-tr,"When I wrote this piece, rumors were spread about his resigning in the afternoon, but nothing was officially announced.",Bu parçayı yazdığımda öğleden sonra yeniden imzasıyla ilgili dedikodular yayıldı ama resmi olarak hiçbir şey açıklanmadı.,Dün bu yazıyı yazdığım öğleden sonra saatlerinde istifa ettiği haberi yayılmıştı ama durum henüz resmen açıklanmamıştı.,-1.51924801936172,13.0,1,news
en-tr,"Said Lomachenko: ""I've waited for the top fighters, and this is Mikey.","Lomachenko, ""üst düzey savaşçıları bekledim ve bu Mikey.","Lomachenko şöyle dedi: ""Ben en iyi dövüşçüleri bekledim ve o da Mikey.",0.70474521193915,87.0,1,news
en-tr,"The latter said on Thursday it regarded the new rules as unnecessary but acceptable as they would not involve any ""significant change or impediment"" to its rescue operations.","Sonrakiler Perşembe günü yaptığı açıklamada, yeni kuralları kurtarma operasyonlarına hiçbir ""önemli değişiklik veya engel"" içermeyecekleri için gereksiz fakat kabul edilebilir olarak gördüğünü söylediler.","Bunlardan sonuncusu salı günü, yeni kuralların gereksiz fakat kabul edilebilir olduğunu değerlendirdiğini çünkü kendi kurtarma operasyonlarında herhangi bir ""ciddi değişiklik ya da engele"" neden olmayacağını söyledi.",0.904693465331172,92.0,1,news
en-tr,"UK Athletics' performance director Neil Black says the 16-strong Scottish contingent in the World Championships squad will make ""a massive contribution to the team.""","İngiltere Atletizm'in performans direktörü Neil Karadeniz, Dünya Şampiyonlar takımındaki 16 kişilik İskoç birliğinin ""takıma büyük katkı sağlayacağını"" söyledi.","Birleşik Krallık Atletizm performans direktörü Neil Black, Dünya Şampiyonası kadrosundaki 16 kişilik İskoç grubunun ""takıma devasa bir katkı"" sağlayacağını söylüyor.",1.06465206804479,96.0,1,news
en-tr,"Ümüt was recorded as saying that they had not seen a strong recovery on the domestically sourced newsfeed, and that the current outlook could be interpreted as more like triggering domestic markets to try to close the differences resulting from the increased risk appetite in the international arena.",Umüt'in yurtiçinde kaynak bazlı yeni beslenme konusunda güçlü bir toparlanma görmedikleri ve mevcut görünümün uluslararası arenada artan risk iştahından kaynaklanan farklılıkları kapatmaya çalışmak için iç piyasaları tetikleme gibi yorumlanabileceği kaydedildi.,"Yurt içi kaynaklı haber akışı ile güçlü bir toparlanma görmediklerini bildiren Ümüt, mevcut görünümün daha çok yurt dışında risk alma iştahındaki artış ile yurt içi piyasaların benzerlerine göre aradaki farkı kapatma isteğinin tetiklemesi şeklinde yorumlanabileceğini kaydetti.",1.10464171872319,97.0,1,news
en-tr,"So, from the perspective of jobs, pay and prosperity, and against the backdrop of Brexit, rising cost of living and chronic manufacturing decline, the east end of Glasgow desperately needs a thriving manufacturing presence at McVitie's.""","Bu yüzden, iş, maaş ve refah perspektifinden ve Brexit'in geri düşüşüne karşı, yaşam pahalılığı ve kronik üretim düşüşüne karşı, Glasgow'un doğusu umutsuzca McVitie'nin göze çarpan bir üretim varlığına ihtiyaç duymaktadır. ""","İş, maaş ve refah perspektifinden bakıldığında, Brexit koşulları, artan geçinme maliyetleri ve kronik üretim azalışına karşı, Glasgow'un doğu ucu McVitie's'de dört başı mamur bir üretim varlığına acilen ihtiyaç duyuyor.""",0.424817657190319,80.0,1,news
en-tr,"They, Crusaders, won’t harass your sanctuary, didn’t!","Onlar, Crusaders yaptığınızı taciz etmedi, yapmadı!","Mabedinze ilişmezler, ilişmemiş Haçlılar!",-1.84841405120495,20.0,1,news
en-tr,"""Now they come forward saying ‘A total of 410 people from amongst the MHP’s Kocaeli Golcuk District Organization’s administration and its members, and 215 people from the MHP’s Bursa Yenisehir District have resigned’.","""Şimdi"" MHP'li Kocaeli Golcuk Bölge Organizasyonu'nun yönetimi ve üyeleri ile birlikte toplam 410 kişi, MHP'li Bursa Yenişehir Bölgesi'nden ise 215 kişi istifa etti ""diyorlar.","""Şimdi de çıkmışlar ""MHP Kocaeli Gölcük İlçe Teşkilatı yönetimi ve üyelerinden 410 kişi ve MHP Bursa'nın Yenişehir ilçesinde 215 kişi istifa etti"".",1.09366212669108,98.0,1,news
en-tr,"Every year, thousands of people face the risk of paralysis because of neck fractures or spinal cord injuries due to diving into shallow waters.","Her yıl binlerce kişi, sindirim sularına dalış nedeniyle boyun kırıkları veya spinal kord yaralanmaları nedeniyle felç riskiyle karşı karşıya kalıyor.",Her yıl binlerce kişi sığ sulara dalmaktan dolayı boyun kırığı ve omurilik hasarı nedeniyle felç riskiyle karşı karşıya kalıyor.,0.603316097041743,85.0,1,news
en-tr,"Therefore, we have to show the world that we want to determine our fate by way of a referendum in order to ensure our co-existence and security.",Dolayısıyla dünyayı birlikte varlığımızı ve güvenliğimizi sağlamak için referandum yöntemiyle kaderimizi belirlemek istediğimizi göstermek zorundayız.,Bu yüzden birlikte yaşam ve güvenliğin temin edilmesi için hepimizin referandum yoluyla tüm dünyaya kaderimizi tayin edebileceğimizi göstermemiz lazım.,0.565597171684101,84.0,1,news
en-tr,"The St. Louis-area rapper was live-tweeting the death of Michael Brown, an unarmed black 18-year-old killed by a white police officer in Ferguson, Mo.","St. Louis-bölge tecavüzü, Mo'nun Ferguson kentinde beyaz bir polis memuru tarafından öldürülen 18 yaşındaki silahsız siyahi Michael Brown'un ölümünü taklit ediyordu.","St. Louis bölgesinden rap'çi, Michael Brown'ın ölümünü canlı olarak tweet'liyordu, 18 yaşında, silahsız bir siyahi, beyaz bir polis memuru tarafından Ferguson Missouri'de öldürülmüştü.",-0.226500260826369,63.0,1,news
en-tr,"One of the reasons for what we call the ""Easterner mentality"", how the backward East perceives the world’s realities, could be the obstruction of their reflections on the East’s geography, or it could be that they are presented as post-truth.","""Paskalya zihniyeti"" olarak adlandırdığımız, geriye dönük Doğu'nun dünyanın gerçeklerini nasıl algıladığının nedenlerinden biri, Doğu'nun coğrafyasına yansımalarının engellenmesi olabilir ya da gerçek sonrası olarak sunulması olabilir.","""Şarklılık"" şeklinde nitelediğimiz geri kalmış Doğu'nun dünya gerçeklerini gecikerek algılamasının nedenlerinden biri, bu gerçeklerin Doğu'nun coğrafyalarına yansımasının belirli odaklar tarafından engellenmesi ya da gerçek ötesi şekilde duyurulması olabilir.",-0.188781335468727,64.0,1,news
en-tr,In the statement on Trabzonspor’s website it was reported that the players starting the new season have had their health check-ups.,"Trabzonspor'un internet sitesinde yer alan açıklamada, yeni sezondan itibaren oyuncuların sağlık kontrollerine sahip oldukları bildirildi.","Bordo-mavili kulübün internet sitesinden yapılan açıklamada, yeni sezon hazırlıklarına başlayacak oyuncuların sağlık kontrolünden geçtiği belirtildi.",0.207615436689676,81.0,1,news
en-tr,"Different generations of Darrell men solved their debt crises by marrying rich old women - I imagine them as a bunch of handsome guys, with a knack for wooing heiresses.""","Darrell erkeklerinin farklı nesilleri, zengin eski kadınlarla evlenerek borç krizlerini çözdü - onları bir avuç canlısı olarak, ahşap hediyeler için bir kemerle hayal ediyorum. ""","Farklı nesillerde Darrell erkekleri borç krizlerini zengin yaşlı kadınlarla evlenerek çözdüler; ben onları, kadın varislere kur yapmaya hüneri olan bir grup yakışıklı adam olarak hayal ediyorum.""",-0.999860945461797,50.0,1,news
en-tr,But the data are useless unless a company's custodians take action.,Ancak bir şirketin müşterileri harekete geçmedikçe veriler kullanılamaz.,"Fakat veriler, şirketin sorumluları harekete geçmezse işe yaramaz oluyor.",0.246566287726821,82.0,1,news
en-tr,Can you tell us why?,Bize neden diyebilirsiniz?,Sebebini bize anlatır mısın?,-1.27251690272181,43.0,1,news
en-tr,"Pointing out the fact that a significant proportion of the investments that were withdrawn would continue to be in the real estate sector, Ermut shared information detailing that new investments could be witnessed in logistics, health, fintech, information technology, petrochemicals, food, energy and manufacturing.","Geri çekilen yatırımların önemli bir bölümünün gayrimenkul sektöründe olmaya devam edeceğine işaret eden Ermut, lojistik, sağlık, fintech, bilgi teknolojisi, petrokimyasallar, gıda, enerji ve imalatta yeni yatırımların tanık olabileceğini anlatan bilgileri paylaştı.","Çekilen yatırımların önemli bir kısmının gayrimenkul olmaya devam edeceğine işaret eden Ermut, lojistik, sağlık, fintech, bilişim, petro-kimya, gıda, enerji ve imalat alanında yeni yatırımlar görülebileceği bilgisini verdi.",0.752927351209697,95.0,1,news
en-tr,PSG paid the Catalan team 222 million Euro to release the Brazilian player and to add the star player to their roster.,"PSG, Brezilyalı oyuncuyu serbest bırakmak ve yıldız oyuncuyu kadrosuna katmak için Catalan ekibine 222 milyon Euro ödemişti.","PSG, Brezilyalı oyuncu için Katalan ekibine oyuncunun serbest kalma bedeli olan 222 milyon Euro'yu ödeyerek, yıldız ismi kadrosuna kattı.",0.929508519829196,97.0,1,news
en-tr,"""We will help him to be ready sooner rather than later.""","Daha sonradan çok daha çabuk hazır olmasına yardımcı olacağız. ""","""Daha erken hazır olması için ona yardımcı olacağız.""",0.695427985825956,92.0,1,news
en-tr,"""As it turns out it was Harrison who set up and ordered the murders,"" one FBI report concludes.","Bir FBI raporunda, ""ortaya çıktıkça, cinayetleri kurup emrini veren Harrison oldu."" Ifadesi yer alıyor.","Bir FBI raporu, ""Öyle anlaşılıyor ki cinayetleri ayarlayıp emri veren Harrison'mış."" sonucuna varıyor.",0.0400024906168819,78.0,1,news
en-tr,"The majority of U.S. military assistance, which consists primarily of light weapons and ammunition, has supported the Syrian Arab Coalition elements of the SDF.",Daha çok hafif silah ve mühimmattan oluşan U.S. askeri yardımların çoğunluğu SDF'nin Suriye Arap Koalisyon unsurlarına destek verdi.,"ABDnin, öncelikli olarak hafif silahlar ve mühimmattan oluşan askeri yardımının büyük bir kısmı, Suriye Demokratik Güçlerinin (SDG) içindeki Suriyeli Arap Koalisyon (SAK) unsurlarını desteklemektedir.",1.06995684023114,100.0,1,news
en-tr,But PSG and Qatar 2022 have denied that Neymar will become a World Cup ambassador and such a maneuver would be easy for UEFA's regulators to expose.,"Ancak PSG ve Katar 2022, Neymar'ın Dünya Kupası elçisi olacağını ve böyle bir manevrenin UEFA'nın düzenleyicilerinin ortaya çıkması kolay olacağını yalanladı.","Fakat PSG ve Katar 2022, Neymar'ın Dünya Kupası elçisi olacağını yalanladılar ve böyle bir hareket UEFA düzenleyicileri tarafından kolaylıkla ortaya çıkarılabilir.",0.461347451822715,87.0,1,news
en-tr,"Nicholas Haysom, acting head of the U.N. Assistance Mission said hundreds of women are running in provincial council elections, three women are running for vice president and more than 30 percent of the newly-registered voters are women.","U.N. Yardım Misyonunun başkan vekili Nicholas Haysom, il meclisi seçimlerinde yüzlerce kadının yarıştığını, üç kadının cumhurbaşkanı yardımcılığı için yarıştığını ve yeni kayıtlı seçmenlerin yüzde 30'dan fazlasının kadın olduğunu söyledi.","B.M. Yardım Misyonu'nun başkan vekili Nicholas Haysom, yüzlerce kadının vilayet konsey seçimlerinde yarıştığını, üç kadının başkan yardımcılığı için yarıştığını ve yeni kaydolmuş seçmenlerin yüzde 30'dan fazlasının kadın olduğunu söylüyor.",0.668768197155262,92.0,1,news
en-tr,"Eighty percent (2002) were judged to be 18 or over, while in a further 25 cases the Forensic Medicine Agency judged that the subject was ""possibly 18 or over.""","Yüzde seksen (2002) 18 veya üstü olduğuna karar verilirken, 25 diğer davada Adli Tıp Dairesi konunun ""muhtemelen 18 veya üstü"" olduğuna karar verdi.","Yüzde 80'inin (2002 adedinin) 18 ya da üstünde olduğuna hükmedildi, 25 vakada ise Adli Tıp ve İlaç Dairesi deneğin ""muhtemelen 18 ve üzerinde"" olduğuna hükmetti.""",0.138552883344015,76.0,1,news
en-tr,China finds US explanations to be positive,"Çin, ABD'nin açıklamalarını olumlu buluşturdu",Çin ABD'nin açıklamalarını olumlu karşıladı,0.370522083136436,83.0,1,news
en-tr,"Siemens Gamesa Turkey’s Senior Manager, Hakan Yıldırım, stressed that they have been active in Turkey for 160 years. ""We will try our best to reduce per-unit electricity costs"".","Siemens Gamesa Türkiye'nin Üst Yöneticisi Hakan Yıldırım, 160 yıldır Türkiye'de aktif olduklarını vurgulayarak, ""perşembe elektrik maliyetlerini azaltmak için elimizden geleni deneyeceğiz"" dedi.","SIemens Gamesa Türkiye Üst Yöneticisi Hakan Yıldırım da 160 yıldır Türkiye'de faaliyet gösterdiklerini belirterek, ""Elektrik birim maliyetini daha düşürmek için elimizden geleni yapacağız"" diye konuştu.",0.237968254683624,79.0,1,news
en-tr,"You can very well say ""He has been in the office for seven years, isn’t that enough"".","""Yedi yıldır görevde olduğunu, yeterli olmadığını"" çok iyi söyleyebilirsiniz.","""Yedi yıl görevde bulundu yetmez mi"" diyebilirsiniz.",-1.25326231541051,34.0,1,news
en-tr,The scene begins again.,Olay yine başlıyor.,Sahne yeniden başlıyor.,0.768183568494871,95.0,1,news
en-tr,"""One question we asked was if it was a violation of the Hatch Act and were informed it was not,"" the commander wrote.","Komutan, ""sorduğumuz bir soru, Hatay Kanunu'nun ihlali olup olmadığı ve bilgilendirilmesiydi."" Dedi.","Komutan, ""Sorduğumuz bir soru Hatch Kanunu'nu ihlal edip etmediğiydi ve bize etmediği bildirildi."" şeklinde yazdı.",-0.557354716033247,55.0,1,news
en-tr,"A woman dressed in funeral black, stands over the actors bodies and performs Billie Holiday's mournful eulogy, ""Strange Fruit.""","Cenaze siyahına dolan bir kadın oyuncu organlarının üzerinde duruyor ve Billie Holiday'in ""garip Fruit"" adlı yaslı euloji sahneliyor.","Cenaze siyahına bürünmüş bir kadın, aktörlerin bedenleri üzerinde ayakta duruyor ve Billie Holiday'in hüzünlü methiyesi ""Garip Meyva""yı okuyor.",0.0249211504062746,70.0,1,news
en-tr,"Without information on the killers, without justice, the meeting to discuss security, says Ibarra, is of little use.","İbarra, katillerle ilgili bilgi verilmeden, adaletsiz, güvenliği tartışacak toplantının az kullanıldığını söylüyor.","Katiller hakkında bilgi olmaksızın, adalet olmaksızın, güvenliği görüşmek çok az işe yarıyor, diyor Ibarra.",-0.0550581509505342,68.0,1,news
en-tr,The inclusion of Audi in the investigation could weigh heavily on Volkswagen: The luxury carmaker accounts for a disproportionate share of Volkswagen's profit.,Audi'nin soruşturmaya dahil edilmesi Volkswagen'e ağır ağırlık verebilir: lüks otomobil üreticisi Volkswagen'in kârının orantısız payı hesaplıyor.,"Audi'nin soruşturmaya dahil edilmesi Volkswagen'e ağır gelebilir: Lüks otomobil üreticisi, Volkswagen'in kârında aşırı bir paya sahip.",0.464807307868723,81.0,1,news
en-tr,"Chairman of the Turkish Neurosurgical Association Prof. Dr. Yusuf Sukru Caglar warned swimmers not to dive where they are unsure of the depth, or anywhere not more than two meters deep.","Türkiye Nöroşirürji Derneği Başkanı Prof. Dr. Yusuf Şükrü Çağlar, yüzücüleri derinlikten emin olmadıkları yerde veya iki metreden fazla derinlikte olmayan hiçbir yerde ölmemeleri konusunda uyardı.","Türk Nöroşirürji Derneği Başkanı Prof. Dr. Yusuf Şükrü Çağlar, derinliğinden emin olunmayan, 2 metreden sığ yerlere balıklama atlanmaması uyarısı yaptı.",0.504796958547128,82.0,1,news
en-tr,"Yes, I am talking about the Religious Affairs Directorate!","Evet, Diyanet İşleri Müdürlüğü'nden bahsediyorum!","Evet, Diyanet İşleri Başkanlığı'ndan bahsediyorum!",1.22461067075841,100.0,1,news
en-tr,"Spanning the middle ages to the Edwardian era, A Castle in England documents the families that lived in Scotney, with each story illustrated by a different, upcoming UK artist - Isaac Lenkiewicz, Briony May Smith, William Exley, Becky Palmer and Isabel Greenberg.","Orta çağları Edwardian dönemine yayan İngiltere'deki A Şatosu, İskoçya'da yaşayan ailelere belgeler verirken, her hikaye farklı, yaklaşmakta olan İngiliz sanatçı - Isaac Lenkiewicz, Briony May Smith, William Exley, Becky Palmer ve Isabel Greenbel. Berg.","Edward devrinden Orta Çağ'a kadar uzanan İngiltere'de Bir Kale, her hikaye Birleşik Krallık'tan adı geçen farklı bir sanatçı (Isaac Lenkiewicz, Briony May Smith, William Exley, Becky Palmer ve Isabel Greenberg) tarafından resmedilmek üzere Scotney'de yaşamış aileleri belgeliyor.",-0.454954657734579,58.0,1,news
en-tr,"Colin says he started Westco there when he was ""in my final years of high school, when Paul was a young child (around 10 years old).""","Colin, ""Paul'ün genç bir çocuk olduğu (yaklaşık 10 yaşında) lise son yıllarımda"" olduğunda Westco'ya orada başladığını söylüyor.","Colin, ""lisede son yıllarımda, Paul küçük bir çocukken (10 yaşlarında)"" orada Westco'yu kurduğunu söylüyor.",0.824714163974363,90.0,1,news
en-tr,"More arrived last night, probably even more today.'","Geçen gece daha çok geldi, muhtemelen bugün daha da fazla. ""","Dün gece daha fazlası da geldi, muhtemelen bugün daha da fazlası gelecek.""",0.744734862617554,88.0,1,news
en-tr,"""At this point, we are trying to explain ourselves to the Treasury"" he said","""Bu noktada kendimizi Hazine'ye anlatmaya çalışıyoruz"" dedi.","""Bu noktada derdimizi Hazine'ye anlatmaya çalışıyoruz"" dedi.",1.06465206804479,96.0,1,news
en-tr,"Paving the way for legal investigations, his special and persistent efforts were noticed, while the secret witness had no proof other than his unsupported statement. Contrary to the accusations, Yaycı was an active fighter against this terror group and he had made important contributions to this effort. It was not possible for the Chief Public Prosecutor’s Office to properly evaluate an assessment based on guesswork.","Yasal soruşturmaların önünü açan, özel ve ısrarlı çabaları desteklenmeyen gizli tanık ifadesi dışında hiçbir kanıt varken fark edildi. Bu suçlamaların aksine, Yaycı bu terör grubuna karşı aktif bir savaştı ve bu çabaya önemli katkılarda bulundu. Cumhuriyet başsavcılığının, tahminlere dayalı bir değerlendirmeyi doğru bir şekilde değerlendirmesi mümkün değildi.","Adli soruşturmalarda ön açan, özel ve inatçı bir gayretinin gözlemlendiği, gizli tanığın afaki ve bir temele dayanmayan beyanı dışında adı geçen hakkında hiçbir delil olmadığı gibi tam tersine sergilediği mücadele sonucunda aktif bir terör örgütü karşıtı olduğu bilinen ve bu yönde büyük katkıları olan Yaycı hakkında tahmine dayalı bir değerlendirmenin başsavcılığımızca kıymetlendirilmesinin mümkün olmadığı kararına varılmıştır.",-1.00805423087023,9.0,1,news
en-tr,"Requesting the Prime Minister’s answer, Nazlıaka presented a motion to parliament saying ""Doesn’t this ban clearly prove the AKP’s enemity toward the republic and to Atatürk? How could you think of preventing people from celebrating 30th August in the meeting grounds?"" she said.","Başbakan Erdoğan'ın yanıtını isteyen Nazlıaka parlamentoya bir öneri sundu: ""bu yasak AKP'nin cumhuriyete ve Atatürk'e düşmanlığını açıkça kanıtlamıyor mu? 30 ağustos'u toplantı salonlarında kutlamayı nasıl engellersiniz?""dedi.","Başbakan'ın yanıtlaması istemiyle önerge veren Nazlıaka, ""Bu yasak AKP'nin cumhuriyet ve Atatürk düşmanlığını açıkça ortaya koymuyor mu? 30 Ağustos'u alanlarda kutlayacak olan milyonları nasıl engellemeyi düşünüyorsunuz?"" dedi.",0.393466605550119,79.0,1,news
en-tr,You are with someone at the moment and you went to Cuba together.,Şu an biriyle birliktesin ve Küba'ya birlikte gittin.,"Şu an bir Türk'le birliktesin, birlikte Küba'ya gittiniz.",-0.0690834517964064,42.0,1,news
en-tr,"You don't need to use much imagination to reconstruct it; if you just squint your eyes a bit, you could almost believe it was sleeping.'","Bunu yeniden inşa etmek için çok hayal kullanmak gerekmez; eğer sadece gözlerini biraz squint eğer, neredeyse uyku olduğunu inanabilirsiniz.'","Onu yeniden inşa etmek için fazla hayal gücüne ihtiyacınız yok; eğer gözlerinizi biraz kısarsanız, neredeyse uyuduğuna dahi inanabilirsiniz.'",-0.151422541208612,71.0,1,news
en-tr,"""Our hearts have been broken because in 2014 we voted for Jokowi, with the expectation that he would fulfill our hopes for justice to be restored,"" You says.","""Kalplerimiz kırıldı çünkü 2014 yılında biz Jokowi için oy, o adalet için umutları yerine getirmek için beklenti ile,"" diyor.","""Kalplerimiz kırık çünkü 2014'te Jokowi'ye, adaletin yeniden tesis edileceği umudumuzu gerçekleştireceği beklentisiyle oy verdik."" diyor You.",-0.927006182345139,11.5,2,news
en-tr,"The issue has also become a big political topic in Europe, with French voters deluged with false stories ahead of the presidential election in May and Germany backing a plan to fine social media networks if they fail to remove hateful postings promptly, ahead of elections there in September.","Konu ayrıca, Mayıs ve Almanya başkanlık seçimleri öncesinde yanlış hikayeler deluged Fransız seçmenleri ile Avrupa'da büyük bir siyasi konu haline geldi ve onlar derhal nefret ilanları kaldırmak için başarısız olursa ince sosyal medya ağları için bir plan destek Eylül orada seçim öncesinde orada.",Fransız seçmenlerin mayıs ayında başkanlık seçiminden önce sahte haber seline uğraması ve Almanya'nın orada eylüldeki seçimler öncesi sosyal medya ağlarına nefret dolu paylaşımları hızlıca kaldırmak konusunda başarısız olmaları durumunda ceza kesme planını desteklemesiyle sorun Avrupa'da da büyük bir politik başlığa dönüştü.,-1.04047345028026,8.0,1,news
en-tr,"Since Guzman's arrest last year and extradition to the United States in January, Sinaloa has been one of the country's bloodiest battlegrounds as rival factions fight to fill the vacuum.","Guzman'ın geçen yıl tutuklanması ve ocak ayında ABD'ye iade edilmesinden bu yana Sinaloa, boşluğu doldurmak için rakip gruplar savaşırken ülkenin en kanlı savaş alanlarından biri oldu.",Geçen yıl Guzman'ın tutuklanmasından ve ocakta ABD'ye iadesinden sonra rakip gruplar boşluğu doldurmak için savaşırken Sinaloa ülkenin en kanlı savaş alanlarından biri oldu.,1.16403346960212,76.0,1,news
